Year,Month,Day,Hour,Min,Sec,Magnitude,Latitude,Longitude,DepthKm,IRISID,Timestamp
2016,11,14,16,15,48,5.0,35.90,140.82,50.5,5197862,1479140148
2016,11,13,11,04,54,4.9,28.23,143.59,10.0,5197736,1479035094
2016,11,11,21,42,59,6.2,38.50,141.56,44.8,5197585,1478900579
2016,11,11,04,53,37,4.7,34.44,136.85,348.2,5197540,1478840017
2016,11,10,10,57,47,4.7,13.85,145.38,97.5,5197588,1478775467
2016,11,09,22,20,41,5.1,38.77,142.13,42.1,5197447,1478730041
2016,11,06,02,37,36,4.7,56.21,156.94,15.8,5197085,1478399856
2016,11,05,03,54,09,4.9,14.04,145.35,83.6,5197025,1478318049
2016,11,05,00,53,32,4.7,12.06,143.81,35.0,5197016,1478307212
2016,11,01,22,37,32,4.9,37.53,141.71,12.7,5196782,1478039852
2016,11,01,13,37,43,4.7,33.21,140.82,54.3,5196758,1478007463
2016,10,29,07,17,13,4.7,39.34,143.46,15.5,5196545,1477725433
2016,10,25,20,04,25,4.7,22.22,143.83,103.0,5196305,1477425865
2016,10,25,12,41,51,4.7,7.87,137.22,71.5,5196278,1477399311
2016,10,25,10,45,22,4.8,43.96,148.06,48.7,5196271,1477392322
2016,10,24,20,52,17,4.9,40.20,143.85,10.0,5196235,1477342337
2016,10,24,03,01,15,4.7,45.24,150.57,39.7,5196186,1477278075
2016,10,24,00,28,57,4.8,40.21,143.93,34.7,5196172,1477268937
2016,10,23,20,25,26,5.8,43.98,148.16,29.7,5196155,1477254326
2016,10,23,11,46,14,5.0,23.18,142.10,42.0,5197115,1477223174
2016,10,22,02,00,37,4.8,12.40,144.11,10.0,5196089,1477101637
2016,10,21,18,08,36,4.7,28.83,138.76,493.8,5196066,1477073316
2016,10,21,08,44,50,4.8,43.62,148.39,38.0,5196039,1477039490
2016,10,20,06,25,56,5.7,22.27,143.76,107.9,5195975,1476944756
2016,10,20,02,49,54,5.4,35.86,140.59,26.3,5195972,1476931794
2016,10,16,07,37,03,5.1,38.30,141.53,14.2,5195761,1476603423
2016,10,14,06,28,20,4.7,15.20,147.28,49.2,5195615,1476426500
2016,10,13,18,55,09,5.0,25.12,143.27,10.0,5195645,1476384909
2016,10,12,16,09,53,4.7,30.58,142.13,10.0,5196257,1476288593
2016,10,12,10,39,15,5.1,10.73,144.78,21.1,5195525,1476268755
2016,10,11,23,05,32,4.8,34.20,140.34,77.0,5195504,1476227132
2016,10,11,19,02,26,4.9,42.25,143.08,58.8,5195492,1476212546
2016,10,08,18,10,13,5.4,20.01,146.78,10.0,5195341,1475950213
2016,10,06,10,23,00,4.8,30.50,142.26,10.0,5195228,1475749380
2016,10,05,21,26,33,4.9,34.69,141.91,10.0,5195187,1475702793
2016,10,04,14,00,47,5.7,27.85,141.94,35.0,5195120,1475589647
2016,10,04,12,17,45,4.7,34.67,141.47,22.8,5195115,1475583465
2016,10,04,12,13,51,5.1,34.73,141.43,35.0,5195114,1475583231
2016,10,01,09,40,23,4.9,34.74,141.62,10.0,5194937,1475314823
2016,09,30,11,48,28,4.9,12.06,140.47,10.0,5194875,1475236108
2016,09,29,23,21,02,5.0,34.52,141.74,10.0,5194835,1475191262
2016,09,28,23,49,34,5.0,15.77,147.46,10.0,5194715,1475106574
2016,09,28,16,32,58,4.8,44.00,148.44,43.0,5194684,1475080378
2016,09,28,12,50,34,5.0,20.97,144.55,44.6,5194668,1475067034
2016,09,27,16,22,57,5.0,17.53,145.67,485.5,5194570,1474993377
2016,09,26,18,52,25,4.9,45.20,147.00,38.4,5194486,1474915945
2016,09,26,05,13,25,5.2,41.66,143.10,30.8,5194410,1474866805
2016,09,26,02,24,38,5.0,41.89,142.22,65.0,5194392,1474856678
2016,09,24,10,52,07,4.9,34.57,141.76,10.0,5194281,1474714327
2016,09,24,10,20,45,4.9,34.48,141.79,10.0,5194278,1474712445
2016,09,23,15,05,16,5.2,30.46,142.04,35.0,5194203,1474643116
2016,09,23,12,04,55,4.9,34.54,141.74,35.0,5194192,1474632295
2016,09,23,10,28,25,5.2,34.66,141.26,35.0,5194188,1474626505
2016,09,23,06,46,04,4.7,34.55,141.70,26.3,5194181,1474613164
2016,09,23,06,13,24,5.1,35.02,141.40,37.9,5194171,1474611204
2016,09,23,05,34,30,5.2,34.48,141.96,10.0,5194168,1474608870
2016,09,23,00,42,33,4.9,34.50,141.96,10.0,5194142,1474591353
2016,09,23,00,14,34,6.2,34.49,141.66,10.0,5194139,1474589674
2016,09,22,16,20,35,4.7,34.44,141.74,23.9,5194112,1474561235
2016,09,22,15,57,08,5.3,34.39,141.80,29.9,5194109,1474559828
2016,09,22,15,56,05,5.3,34.48,141.81,10.0,5194106,1474559765
2016,09,22,10,21,57,4.7,34.46,141.84,10.0,5194065,1474539717
2016,09,20,20,06,32,4.7,30.59,142.68,27.1,5193867,1474401992
2016,09,20,16,21,16,6.1,30.54,142.08,10.0,5193839,1474388476
2016,09,19,23,46,49,4.8,39.26,142.48,47.6,5193784,1474328809
2016,09,16,23,28,25,4.7,48.49,154.66,55.8,5193524,1474068505
2016,09,14,06,21,19,4.7,47.46,153.71,56.6,5193208,1473834079
2016,09,13,10,12,27,5.2,35.89,139.75,78.0,5193100,1473761547
2016,09,12,13,39,19,4.7,18.85,146.25,85.8,5193015,1473687559
2016,09,09,11,53,16,5.2,36.39,141.09,31.3,5192738,1473421996
2016,09,08,12,13,52,5.2,44.47,149.16,32.4,5192677,1473336832
2016,09,08,05,10,45,4.7,31.24,138.44,355.1,5192644,1473311445
2016,09,07,09,42,02,4.9,42.34,142.82,102.9,5192555,1473241322
2016,09,07,04,28,49,4.9,36.19,140.06,47.6,5192529,1473222529
2016,09,06,21,22,07,4.7,13.12,145.47,39.1,5192499,1473196927
2016,09,05,10,21,52,4.7,13.06,145.27,43.0,5192366,1473070912
2016,09,04,15,40,19,5.0,49.75,155.79,52.2,5192311,1473003619
2016,09,03,14,04,47,5.5,20.28,147.40,10.0,5192232,1472911487
2016,09,03,12,26,43,5.0,31.45,138.49,326.7,5192225,1472905603
2016,09,02,13,29,37,5.3,34.46,141.51,10.0,5192143,1472822977
2016,09,02,05,33,53,4.8,35.06,141.21,56.6,5192116,1472794433
2016,09,01,06,00,08,5.1,46.71,153.82,10.0,5192015,1472709608
2016,08,30,20,04,47,4.9,36.33,141.80,22.5,5191883,1472587487
2016,08,30,08,07,40,4.8,37.42,141.74,54.2,5191841,1472544460
2016,08,25,17,04,43,5.9,30.62,137.85,456.0,5191455,1472144683
2016,08,25,05,28,48,4.7,45.32,150.78,60.4,5191409,1472102928
2016,08,22,09,33,08,5.6,29.90,139.13,404.4,5191146,1471858388
2016,08,22,06,11,08,5.3,38.32,142.13,35.0,5191142,1471846268
2016,08,21,23,13,11,5.1,39.77,143.58,16.2,5191107,1471821191
2016,08,21,14,55,17,5.1,18.47,145.57,204.9,5191088,1471791317
2016,08,21,12,49,14,5.1,40.69,143.75,13.3,5191085,1471783754
2016,08,21,12,46,57,5.0,28.53,141.75,63.5,5191084,1471783617
2016,08,20,16,28,11,5.3,40.23,143.90,10.0,5191010,1471710491
2016,08,20,16,10,34,5.3,40.44,143.82,10.0,5191009,1471709434
2016,08,20,15,58,04,6.0,40.29,143.75,10.0,5191007,1471708684
2016,08,20,09,01,26,6.0,40.36,143.68,10.0,5190988,1471683686
2016,08,20,05,14,56,5.3,39.56,143.54,13.3,5190978,1471670096
2016,08,19,12,07,42,5.3,36.66,141.19,36.5,5190927,1471608462
2016,08,16,23,57,58,4.9,18.45,145.75,196.2,5190664,1471391878
2016,08,15,15,28,07,4.7,45.84,142.88,46.9,5190575,1471274887
2016,08,15,08,23,08,4.7,50.45,142.32,10.0,5190537,1471249388
2016,08,15,07,04,41,5.6,37.41,141.74,32.7,5190534,1471244681
2016,08,14,18,49,16,4.7,37.49,141.51,41.6,5190496,1471200556
2016,08,14,11,15,14,5.7,50.43,142.30,5.8,5190468,1471173314
2016,08,13,20,15,06,5.1,34.50,140.35,33.1,5190423,1471119306
2016,08,10,14,58,21,4.8,18.75,145.58,205.5,5190161,1470841101
2016,08,10,12,17,26,4.7,52.85,159.47,66.0,5190147,1470831446
2016,08,10,09,04,19,4.8,25.06,141.94,10.0,5190135,1470819859
2016,08,09,15,34,05,4.8,18.34,146.08,129.0,5190067,1470756845
2016,08,08,18,11,05,5.1,18.32,145.57,200.2,5190017,1470679865
2016,08,07,14,12,25,4.7,47.47,156.25,10.0,5189969,1470579145
2016,08,07,14,12,19,4.7,46.92,155.70,10.0,5190010,1470579139
2016,08,04,16,24,33,6.3,24.95,142.01,510.0,5189735,1470327873
2016,07,30,22,28,18,4.9,18.59,145.66,197.0,5189320,1469917698
2016,07,29,22,18,28,4.9,18.66,145.66,196.4,5189235,1469830708
2016,07,29,21,18,25,7.7,18.52,145.53,212.4,5189231,1469827105
2016,07,28,21,55,40,4.9,44.77,149.09,58.2,5189176,1469742940
2016,07,27,14,47,16,5.4,36.48,140.66,46.7,5189061,1469630836
2016,07,24,18,03,34,5.4,46.04,150.88,113.0,5188775,1469383414
2016,07,24,02,51,19,5.3,42.90,143.32,93.0,5188714,1469328679
2016,07,23,01,00,21,5.7,47.71,146.95,407.4,5188655,1469235621
2016,07,21,14,17,44,4.7,28.49,141.50,58.7,5188529,1469110664
2016,07,19,23,50,21,5.0,39.35,142.20,40.3,5188359,1468972221
2016,07,19,22,25,32,5.0,35.99,140.04,39.0,5188354,1468967132
2016,07,19,03,57,50,4.8,35.36,140.39,23.2,5188282,1468900670
2016,07,17,09,43,25,4.7,34.39,137.12,339.0,5188129,1468748605
2016,07,17,04,24,02,5.0,36.03,139.96,43.6,5188103,1468729442
2016,07,16,13,12,50,4.8,40.39,140.94,15.2,5188057,1468674770
2016,07,16,08,21,25,5.0,16.57,145.84,133.5,5188038,1468657285
2016,07,14,06,34,47,5.0,52.77,160.77,16.5,5187848,1468478087
2016,07,14,02,17,26,5.0,33.43,139.35,10.0,5187832,1468462646
2016,07,13,00,58,42,5.0,11.33,140.00,22.8,5187736,1468371522
2016,07,12,11,57,45,4.7,25.05,141.07,238.0,5187691,1468324665
2016,07,11,20,54,19,4.8,33.40,139.40,10.0,5187621,1468270459
2016,07,11,16,54,45,4.7,36.79,142.13,29.8,5187607,1468256085
2016,07,11,06,22,00,5.1,33.37,139.34,10.0,5187555,1468218120
2016,07,08,21,28,55,4.7,36.59,139.44,35.0,5187362,1468013335
2016,07,05,15,22,17,5.2,21.86,145.33,36.2,5187068,1467732137
2016,07,02,01,47,49,5.0,43.30,146.92,48.0,5186826,1467424069
2016,06,29,18,12,45,5.0,39.88,143.82,10.0,5186658,1467223965
2016,06,28,17,32,20,4.8,27.55,143.48,10.0,5186559,1467135140
2016,06,28,09,32,31,5.3,55.21,159.46,10.0,5186532,1467106351
2016,06,28,03,17,16,4.9,53.51,159.46,89.6,5186521,1467083836
2016,06,27,06,27,31,4.7,32.77,142.09,10.0,5186457,1467008851
2016,06,27,04,36,19,4.9,37.54,138.03,10.0,5186519,1467002179
2016,06,26,22,57,08,5.5,37.05,142.15,19.2,5186423,1466981828
2016,06,26,14,51,04,4.8,12.08,143.20,10.0,5186406,1466952664
2016,06,26,14,18,43,5.5,12.07,143.28,16.4,5186392,1466950723
2016,06,26,05,19,06,5.1,12.46,146.95,38.3,5186361,1466918346
2016,06,25,19,55,59,5.1,12.17,143.97,10.0,5186330,1466884559
2016,06,25,03,40,16,4.8,11.53,141.98,33.0,5186284,1466826016
2016,06,22,15,14,14,4.7,22.54,143.46,89.4,5186102,1466608454
2016,06,22,06,09,48,4.7,24.47,141.19,209.3,5186064,1466575788
2016,06,20,11,18,46,4.8,11.44,141.83,32.6,5185918,1466421526
2016,06,18,20,39,24,5.0,11.07,138.27,35.0,5185815,1466282364
2016,06,16,05,21,29,5.2,41.95,140.94,16.6,5185595,1466054489
2016,06,12,17,11,38,5.3,43.92,147.87,33.7,5185274,1465751498
2016,06,12,11,22,23,4.7,45.87,152.40,35.0,5185243,1465730543
2016,06,11,22,54,22,5.0,35.98,139.97,34.7,5185205,1465685662
2016,06,10,12,07,02,5.3,38.40,144.53,25.1,5185082,1465560422
2016,06,10,01,36,13,4.7,29.28,142.77,10.0,5185027,1465522573
2016,06,10,00,45,51,5.0,11.37,140.95,35.0,5185022,1465519551
2016,06,09,05,54,31,4.9,32.67,141.95,10.0,5184941,1465451671
2016,06,07,05,16,38,5.1,43.84,148.02,10.0,5184729,1465276598
2016,05,31,13,38,49,4.8,28.78,142.80,10.0,5184154,1464701929
2016,05,31,10,03,59,5.5,47.55,154.36,10.0,5184140,1464689039
2016,05,30,03,20,46,4.8,12.10,144.53,35.0,5184070,1464578446
2016,05,26,20,00,56,4.8,47.17,150.69,10.0,5183847,1464292856
2016,05,25,23,01,21,4.9,29.35,142.40,16.6,5183754,1464217281
2016,05,25,05,22,47,4.9,41.08,142.17,55.9,5183674,1464153767
2016,05,24,22,20,17,4.8,18.59,145.26,512.0,5183631,1464128417
2016,05,21,06,06,42,5.5,30.93,140.06,130.4,5183335,1463810802
2016,05,20,14,04,44,5.2,44.17,148.13,82.6,5183260,1463753084
2016,05,17,11,36,56,4.7,30.77,142.16,10.0,5182974,1463485016
2016,05,17,10,34,21,4.8,12.01,143.56,10.0,5182969,1463481261
2016,05,17,01,47,49,5.2,24.32,141.91,92.4,5182948,1463449669
2016,05,16,12,23,01,5.4,36.05,139.83,37.5,5182901,1463401381
2016,05,16,08,26,36,4.7,13.90,146.48,10.0,5182890,1463387196
2016,05,15,09,40,34,4.7,27.62,141.08,30.6,5184132,1463305234
2016,05,15,04,13,44,4.7,51.73,157.82,86.0,5182790,1463285624
2016,05,15,01,10,45,4.7,39.34,142.11,53.4,5182781,1463274645
2016,05,14,23,37,27,4.7,29.03,143.01,10.0,5182779,1463269047
2016,05,12,06,32,30,5.0,43.33,146.66,65.3,5182531,1463034750
2016,05,11,16,06,12,4.9,11.82,144.78,10.0,5182493,1462982772
2016,05,10,05,56,39,4.8,43.64,148.43,35.2,5182326,1462859799
2016,05,10,05,44,58,4.7,43.79,148.34,41.4,5182325,1462859098
2016,05,10,04,02,28,4.9,43.98,148.37,33.9,5182320,1462852948
2016,05,06,19,32,00,4.8,13.80,144.88,109.9,5181994,1462563120
2016,05,05,22,34,02,4.7,49.76,156.08,61.0,5181906,1462487642
2016,05,05,15,52,21,4.7,17.63,145.48,213.9,5181883,1462463541
2016,05,04,16,10,20,4.8,38.52,141.74,45.1,5181759,1462378220
2016,05,03,00,00,51,5.5,43.69,147.51,61.9,5181578,1462233651
2016,05,02,07,26,52,4.9,39.88,144.94,31.2,5181514,1462174012
2016,05,02,05,24,44,5.3,11.87,143.35,26.0,5181509,1462166684
2016,05,01,11,25,56,4.9,28.91,142.85,2.2,5181463,1462101956
2016,04,28,22,52,03,4.7,14.14,145.31,124.5,5181246,1461883923
2016,04,26,22,39,38,4.7,43.02,145.89,72.3,5181072,1461710378
2016,04,26,15,01,24,5.0,38.19,141.67,44.3,5181039,1461682884
2016,04,20,12,19,44,5.8,37.82,141.57,38.8,5180495,1461154784
2016,04,15,18,01,03,4.7,39.78,141.79,52.9,5180050,1460743263
2016,04,14,03,06,09,5.3,53.78,160.77,31.9,5179823,1460603169
2016,04,13,10,30,10,4.8,13.26,145.79,10.0,5179762,1460543410
2016,04,13,00,23,50,4.8,11.41,140.89,10.0,5179727,1460507030
2016,04,12,23,40,48,4.7,11.38,140.97,10.0,5179723,1460504448
2016,04,12,23,27,49,4.9,11.37,140.94,10.0,5179721,1460503669
2016,04,12,23,22,58,5.1,11.32,140.85,10.0,5179715,1460503378
2016,04,12,14,51,47,5.4,11.35,140.89,10.0,5179679,1460472707
2016,04,12,11,24,56,5.3,11.33,140.84,56.5,5179666,1460460296
2016,04,11,10,23,45,4.8,32.11,141.76,11.9,5179602,1460370225
2016,04,09,00,22,13,4.7,38.59,147.56,10.0,5179423,1460161333
2016,04,08,14,48,39,5.1,16.77,146.69,35.0,5179394,1460126919
2016,04,05,17,34,18,4.9,12.91,144.38,62.5,5179072,1459877658
2016,04,04,17,11,04,4.8,11.89,141.35,42.4,5178983,1459789864
2016,04,03,15,34,24,4.7,36.57,142.47,10.0,5178897,1459697664
2016,04,01,02,39,07,6.0,33.37,136.41,10.0,5178684,1459478347
2016,04,01,01,01,43,5.5,11.98,143.82,10.0,5178682,1459472503
2016,03,31,12,38,15,4.7,33.51,141.78,10.0,5178643,1459427895
2016,03,31,12,30,30,5.4,12.07,143.86,10.0,5178638,1459427430
2016,03,30,05,09,58,4.8,42.90,144.69,51.8,5178513,1459314598
2016,03,30,01,32,15,4.8,45.85,149.88,113.4,5178486,1459301535
2016,03,25,21,43,05,4.8,31.50,140.17,68.2,5178145,1458942185
2016,03,24,07,57,38,4.8,43.31,145.39,103.2,5178058,1458806258
2016,03,22,05,34,22,4.8,36.80,140.52,10.0,5177888,1458624862
2016,03,21,00,11,39,4.9,43.77,147.21,50.5,5178785,1458519099
2016,03,18,14,12,54,5.1,28.90,143.09,34.7,5177566,1458310374
2016,03,17,18,59,22,4.7,39.44,142.25,47.3,5177480,1458241162
2016,03,16,00,24,53,4.8,39.53,143.21,23.5,5177313,1458087893
2016,03,15,20,35,39,4.7,11.52,141.73,51.1,5177372,1458074139
2016,03,15,19,35,35,5.2,11.52,141.68,10.0,5177290,1458070535
2016,03,15,05,05,26,4.8,39.48,143.33,27.6,5177260,1458018326
2016,03,13,18,42,53,4.7,53.96,158.64,159.5,5177132,1457894573
2016,03,10,18,38,58,5.3,43.19,149.03,10.0,5176829,1457635138
2016,03,09,12,04,00,5.1,11.66,144.62,10.0,5176690,1457525040
2016,03,07,07,37,02,4.8,40.22,142.38,35.0,5176508,1457336222
2016,03,06,07,02,30,5.1,28.61,142.98,10.0,5176431,1457247750
2016,03,05,00,33,21,5.1,41.65,144.23,14.1,5176324,1457138001
2016,02,29,08,11,58,4.7,30.49,139.10,10.0,5175796,1456733518
2016,02,27,15,37,32,4.8,38.94,142.57,23.8,5175651,1456587452
2016,02,26,19,58,17,4.8,37.60,142.03,18.7,5175573,1456516697
2016,02,25,07,37,10,4.8,50.41,156.38,78.7,5175397,1456385830
2016,02,24,19,36,16,4.8,24.01,142.09,55.7,5175349,1456342576
2016,02,24,16,10,50,5.0,38.29,141.88,39.9,5175327,1456330250
2016,02,21,21,26,23,5.6,23.59,144.31,29.5,5175031,1456089983
2016,02,21,18,03,27,4.7,37.49,141.83,19.8,5175022,1456077807
2016,02,21,11,03,49,4.7,11.20,140.16,47.4,5174986,1456052629
2016,02,19,13,13,52,5.1,37.22,142.22,20.2,5174783,1455887632
2016,02,18,09,55,14,4.8,48.94,154.88,70.3,5174675,1455789314
2016,02,14,18,09,26,5.7,30.30,138.85,412.8,5174288,1455473366
2016,02,09,14,10,44,4.8,47.84,153.96,73.5,5173856,1455027044
2016,02,07,07,25,39,5.1,14.09,145.20,90.8,5173633,1454829939
2016,02,04,23,45,35,4.8,19.33,145.84,116.9,5173435,1454629535
2016,02,04,22,41,47,4.8,35.59,139.63,28.7,5173427,1454625707
2016,02,03,17,59,40,4.7,36.90,141.20,10.0,5173269,1454522380
2016,02,03,11,44,47,5.0,47.35,153.95,41.6,5173219,1454499887
2016,02,02,05,31,48,5.6,39.67,142.95,17.5,5173119,1454391108
2016,02,01,03,17,45,4.7,46.68,152.63,55.4,5173010,1454296665
2016,01,30,17,23,33,5.0,43.94,147.85,47.6,5172869,1454174613
2016,01,30,03,42,23,5.1,53.99,158.64,167.8,5172801,1454125343
2016,01,30,03,25,10,7.2,54.01,158.51,161.0,5172800,1454124310
2016,01,30,00,16,40,5.3,48.50,153.42,155.4,5172782,1454113000
2016,01,27,01,24,30,5.1,8.31,137.80,10.0,5172454,1453857870
2016,01,26,15,38,56,4.8,22.71,144.15,35.0,5172420,1453822736
2016,01,26,11,37,43,4.7,38.28,141.95,56.2,5172392,1453808263
2016,01,26,05,05,18,4.8,51.20,157.42,70.6,5172379,1453784718
2016,01,25,02,05,21,5.0,8.01,134.72,16.2,5172272,1453687521
2016,01,24,15,12,55,4.8,35.62,140.65,40.0,5172198,1453648375
2016,01,23,15,56,59,4.8,43.25,145.65,97.2,5172068,1453564619
2016,01,22,13,26,46,4.8,49.86,155.81,72.0,5171943,1453469206
2016,01,21,08,43,37,4.9,51.26,157.59,79.6,5171806,1453365817
2016,01,20,21,53,41,5.1,43.10,146.02,41.2,5171761,1453326821
2016,01,20,07,16,52,4.8,30.20,140.83,78.3,5171709,1453274212
2016,01,14,03,25,34,6.7,41.95,142.72,51.4,5171121,1452741934
2016,01,11,17,50,29,4.8,41.92,142.42,61.1,5170897,1452534629
2016,01,11,17,08,03,6.2,44.46,141.08,239.9,5170890,1452532083
2016,01,11,08,21,28,4.7,40.13,142.56,54.4,5170852,1452500488
2016,01,11,06,26,46,4.7,40.43,141.21,46.1,5170848,1452493606
2016,01,07,20,23,39,5.2,49.38,155.30,75.6,5170487,1452198219
2016,01,07,15,18,03,4.9,20.05,145.53,98.1,5170469,1452179883
2016,01,05,21,59,50,5.9,22.05,143.67,158.4,5170246,1452031190
2016,01,05,19,46,11,4.7,37.57,144.53,27.7,5170245,1452023171
2016,01,05,01,18,48,4.8,18.60,145.75,194.9,5170171,1451956728
2016,01,03,14,39,28,4.8,23.11,142.58,131.4,5170041,1451831968
2016,01,03,00,37,09,4.8,44.55,148.13,63.9,5169965,1451781429
2016,01,02,21,25,00,4.7,43.16,146.90,21.8,5169953,1451769900
2015,12,31,19,08,07,5.0,31.09,141.73,21.3,5169795,1451588887
2015,12,26,02,17,24,4.8,21.59,143.41,294.1,5169333,1451096244
2015,12,25,16,42,27,4.7,39.77,141.35,42.5,5169309,1451061747
2015,12,23,06,43,23,4.9,49.30,155.63,63.0,5169081,1450853003
2015,12,19,00,13,53,4.8,46.99,151.61,122.4,5168682,1450484033
2015,12,18,18,41,04,4.7,38.81,141.87,62.0,5168662,1450464064
2015,12,18,06,47,31,4.7,13.11,144.12,123.8,5168859,1450421251
2015,12,17,21,31,39,5.3,47.98,146.87,444.1,5168524,1450387899
2015,12,17,18,12,00,4.8,42.80,146.43,40.2,5168545,1450375920
2015,12,16,18,55,54,4.7,28.30,139.67,423.3,5168396,1450292154
2015,12,15,00,20,33,5.1,25.72,141.95,55.5,5168193,1450138833
2015,12,13,01,52,18,5.3,46.72,152.62,57.9,5168053,1449971538
2015,12,08,19,42,14,4.7,18.82,145.57,199.6,5167671,1449603734
2015,12,08,05,54,25,4.9,17.24,147.57,28.2,5167507,1449554065
2015,12,07,16,22,35,4.7,36.16,140.73,52.1,5167433,1449505355
2015,12,07,12,41,33,4.7,43.99,147.99,76.4,5167414,1449492093
2015,12,06,21,33,51,4.9,47.71,154.33,46.7,5167360,1449437631
2015,12,06,19,12,13,5.0,43.72,147.36,53.4,5167352,1449429133
2015,12,05,05,56,28,4.7,48.82,153.27,159.6,5167204,1449294988
2015,12,04,04,25,50,5.6,21.47,145.73,10.0,5167118,1449203150
2015,12,02,20,01,03,4.8,44.12,148.71,59.9,5166922,1449086463
2015,12,02,06,48,06,4.8,39.04,144.69,17.6,5166847,1449038886
2015,12,02,00,51,47,4.8,17.15,147.60,10.0,5166813,1449017507
2015,12,01,22,48,06,4.7,38.69,142.31,30.1,5166798,1449010086
2015,11,28,09,56,31,4.7,52.69,152.68,510.1,5166512,1448704591
2015,11,28,02,51,06,5.9,43.34,146.48,59.9,5166500,1448679066
2015,11,25,18,18,00,4.7,46.13,154.15,34.0,5166323,1448475480
2015,11,25,04,46,50,4.9,31.52,140.38,136.9,5166244,1448426810
2015,11,24,13,21,35,6.0,18.79,145.31,586.2,5166177,1448371295
2015,11,22,08,47,05,4.8,42.79,145.59,30.9,5165929,1448182025
2015,11,22,00,58,02,4.7,31.73,141.76,10.0,5165899,1448153882
2015,11,22,00,37,13,4.8,42.88,146.21,36.4,5165894,1448152633
2015,11,21,23,20,26,4.9,36.43,140.75,43.4,5165886,1448148026
2015,11,21,05,40,23,4.8,26.40,142.49,34.6,5165833,1448084423
2015,11,20,07,06,24,4.9,26.49,142.54,33.8,5165750,1448003184
2015,11,20,05,31,52,5.5,26.38,142.71,12.9,5165741,1447997512
2015,11,20,01,08,47,4.7,26.43,142.58,25.2,5165726,1447981727
2015,11,19,11,56,13,4.9,51.81,158.71,59.4,5165634,1447934173
2015,11,19,09,33,03,4.9,37.55,141.28,53.1,5165614,1447925583
2015,11,16,16,49,13,5.9,48.30,154.28,34.0,5165301,1447692553
2015,11,15,17,11,42,4.8,42.43,143.17,104.5,5165216,1447607502
2015,11,14,18,26,51,4.7,42.92,145.89,51.0,5165132,1447525611
2015,11,14,10,21,40,5.2,37.95,143.94,16.1,5165084,1447496500
2015,11,13,12,54,43,5.1,17.24,147.12,49.3,5165026,1447419283
2015,11,13,12,21,40,5.3,17.18,147.18,46.0,5165025,1447417300
2015,11,12,12,58,33,4.7,15.97,147.53,19.1,5164934,1447333113
2015,11,11,18,18,54,5.0,48.43,149.04,389.9,5164853,1447265934
2015,11,11,16,11,48,5.3,21.97,144.92,70.4,5164848,1447258308
2015,11,10,14,12,46,4.8,39.68,143.02,32.9,5164756,1447164766
2015,11,09,17,03,06,5.0,18.04,147.07,46.7,5164663,1447088586
2015,11,08,15,40,56,5.2,48.39,154.75,47.7,5164568,1446997256
2015,11,07,13,44,44,5.3,35.93,139.98,106.1,5164468,1446903884
2015,11,07,13,06,01,4.7,49.44,154.34,113.7,5164467,1446901561
2015,11,05,23,30,14,4.7,42.90,146.50,40.7,5164308,1446766214
2015,11,05,18,52,40,4.8,11.90,143.30,7.4,5164285,1446749560
2015,11,05,18,02,54,5.0,39.46,143.37,10.0,5164282,1446746574
2015,11,05,08,23,05,5.3,32.14,140.90,65.4,5164243,1446711785
2015,11,04,13,47,50,5.0,43.33,146.11,95.7,5164157,1446644870
2015,11,04,08,43,44,4.7,13.29,144.08,140.7,5164141,1446626624
2015,11,03,11,00,34,4.8,50.35,150.48,413.8,5164047,1446548434
2015,11,03,01,10,44,5.2,13.48,146.03,35.0,5164018,1446513044
2015,11,02,01,52,34,4.7,31.67,140.68,64.9,5163916,1446429154
2015,11,01,12,12,08,4.7,39.10,142.39,30.3,5163858,1446379928
2015,11,01,03,48,48,5.3,41.61,142.03,60.4,5163816,1446349728
2015,10,31,14,20,05,4.8,35.86,140.75,42.0,5163756,1446301205
2015,10,31,07,56,36,4.9,39.78,138.60,30.3,5163730,1446278196
2015,10,26,12,34,15,4.7,35.45,135.85,344.3,5163169,1445862855
2015,10,22,17,47,45,5.3,17.90,147.12,17.5,5162806,1445536065
2015,10,22,16,18,50,4.8,39.39,141.96,46.2,5162810,1445530730
2015,10,21,18,03,52,4.7,18.70,147.03,45.4,5163178,1445450632
2015,10,21,06,04,49,5.4,37.35,141.10,28.2,5162628,1445407489
2015,10,21,03,53,58,4.7,33.47,140.20,88.0,5162614,1445399638
2015,10,20,09,29,08,5.5,27.03,140.26,299.8,5162535,1445333348
2015,10,20,08,36,45,4.7,39.45,143.98,24.2,5162531,1445330205
2015,10,20,00,36,55,5.6,12.84,143.94,92.8,5162508,1445301415
2015,10,18,10,35,04,4.9,45.76,150.96,99.4,5162352,1445164504
2015,10,18,00,47,39,4.8,41.49,141.96,54.0,5162328,1445129259
2015,10,17,07,20,27,4.8,20.05,146.04,29.5,5162250,1445066427
2015,10,17,05,17,59,4.7,43.12,146.44,51.4,5162238,1445059079
2015,10,16,06,38,25,5.4,55.67,159.19,273.3,5162136,1444977505
2015,10,16,04,48,36,4.7,49.16,156.19,42.4,5162126,1444970916
2015,10,15,15,01,35,4.8,37.02,143.32,19.5,5162065,1444921295
2015,10,14,07,14,54,4.9,50.11,154.38,28.4,5161919,1444806894
