Year,Month,Day,Hour,Min,Sec,Magnitude,Latitude,Longitude,DepthKm,IRISID,Timestamp
2016,11,18,20,54,46,5.5,-28.26,-176.87,10.0,5198243,1479502486
2016,11,18,14,22,56,5.1,-42.62,173.29,9.4,5198234,1479478976
2016,11,17,21,27,01,4.8,-42.33,173.99,10.0,5198176,1479418021
2016,11,16,23,39,41,4.7,-41.79,174.32,19.4,5198075,1479339581
2016,11,16,23,13,36,4.9,-42.29,173.89,15.5,5198074,1479338016
2016,11,16,20,26,15,5.5,-22.13,-177.62,305.1,5198047,1479327975
2016,11,16,00,30,28,5.9,-20.20,-172.96,10.0,5197969,1479256228
2016,11,15,19,53,00,4.9,-41.80,174.54,11.8,5197948,1479239580
2016,11,15,06,30,30,5.4,-42.35,173.94,10.0,5197907,1479191430
2016,11,15,05,09,27,5.1,-42.31,173.69,21.5,5197900,1479186567
2016,11,15,04,12,44,5.1,-42.57,173.97,10.0,5197898,1479183164
2016,11,15,01,43,52,4.8,-41.72,174.22,11.2,5197889,1479174232
2016,11,15,01,34,44,5.4,-41.81,174.32,10.0,5197888,1479173684
2016,11,14,19,17,30,5.1,-42.36,173.89,8.7,5197861,1479151050
2016,11,14,15,54,55,4.9,-42.51,173.07,10.0,5197925,1479138895
2016,11,14,13,21,06,4.8,-41.72,174.27,16.3,5197867,1479129666
2016,11,14,11,14,20,4.7,-41.73,174.24,15.5,5197828,1479122060
2016,11,14,08,38,58,4.8,-20.75,-178.51,570.8,5197823,1479112738
2016,11,14,07,33,05,4.8,-20.61,-173.80,10.0,5197821,1479108785
2016,11,14,07,21,05,5.3,-41.76,174.28,20.2,5197817,1479108065
2016,11,14,06,47,52,5.8,-42.35,173.86,14.8,5197814,1479106072
2016,11,14,06,42,58,5.1,-41.87,174.37,8.8,5197813,1479105778
2016,11,14,05,16,31,4.8,-42.41,173.54,23.5,5197819,1479100591
2016,11,14,01,30,11,5.4,-42.46,173.90,10.0,5197789,1479087011
2016,11,14,01,28,21,5.2,-42.07,173.93,10.0,5197787,1479086901
2016,11,14,00,34,22,6.5,-42.59,173.28,10.0,5197785,1479083662
2016,11,13,23,49,10,5.2,-41.79,174.47,10.0,5197778,1479080950
2016,11,13,23,17,33,5.0,-42.09,173.81,11.9,5197777,1479079053
2016,11,13,22,19,32,5.1,-42.35,173.06,10.0,5197774,1479075572
2016,11,13,20,22,13,4.9,-42.29,173.81,10.0,5197759,1479068533
2016,11,13,20,14,50,4.9,-42.37,173.89,10.0,5197758,1479068090
2016,11,13,19,28,44,5.1,-41.73,174.34,8.0,5197756,1479065324
2016,11,13,18,59,07,5.1,-42.36,173.99,10.0,5197752,1479063547
2016,11,13,18,49,24,4.7,-41.99,174.02,10.0,5197771,1479062964
2016,11,13,18,34,26,4.8,-41.92,174.22,10.0,5197750,1479062066
2016,11,13,18,16,36,4.9,-42.64,173.23,10.0,5197749,1479060996
2016,11,13,17,17,38,5.2,-42.54,173.82,10.0,5197763,1479057458
2016,11,13,15,42,49,5.1,-37.10,178.84,19.1,5197835,1479051769
2016,11,13,15,33,03,5.1,-41.87,174.30,11.7,5197743,1479051183
2016,11,13,13,49,59,5.2,-41.78,174.36,10.3,5197739,1479044999
2016,11,13,13,31,26,6.2,-42.29,173.69,8.3,5197737,1479043886
2016,11,13,13,21,12,5.3,-41.82,174.21,10.0,5197735,1479043272
2016,11,13,13,12,30,4.9,-41.86,174.03,20.9,5197744,1479042750
2016,11,13,12,52,19,4.9,-42.23,173.64,4.9,5197732,1479041539
2016,11,13,12,38,38,5.2,-41.70,174.22,19.4,5197733,1479040718
2016,11,13,12,37,45,5.2,-42.39,173.36,10.0,5197731,1479040665
2016,11,13,12,37,16,4.7,-17.44,-174.19,97.1,5197734,1479040636
2016,11,13,12,25,55,5.2,-42.71,172.83,9.6,5197729,1479039955
2016,11,13,12,20,44,4.9,-42.28,173.45,10.5,5197728,1479039644
2016,11,13,12,04,15,5.0,-41.68,174.49,13.7,5197727,1479038655
2016,11,13,11,52,45,6.1,-42.20,173.61,16.0,5197726,1479037965
2016,11,13,11,41,49,5.7,-41.79,174.11,10.0,5197725,1479037309
2016,11,13,11,32,07,6.5,-42.25,173.63,10.0,5197724,1479036727
2016,11,13,11,12,39,5.8,-42.39,173.66,10.4,5197730,1479035559
2016,11,13,11,02,56,7.8,-42.76,173.08,23.0,5197722,1479034976
2016,11,12,16,15,51,5.5,-24.97,178.66,565.0,5197662,1478967351
2016,11,12,12,31,38,4.8,-17.53,-178.62,535.7,5197645,1478953898
2016,11,10,17,35,38,5.6,-20.42,-178.21,546.2,5197496,1478799338
2016,11,10,11,49,31,5.0,-16.46,-173.27,10.0,5197474,1478778571
2016,11,07,17,14,51,4.7,-22.20,-179.52,570.0,5197252,1478538891
2016,11,07,16,59,07,4.8,-39.37,173.79,19.0,5197255,1478537947
2016,11,03,23,03,29,5.1,-13.26,-175.47,15.0,5196937,1478214209
2016,11,03,23,03,24,5.1,-12.80,-174.96,17.7,5196940,1478214204
2016,11,03,18,45,38,5.0,-35.70,-178.95,10.0,5196922,1478198738
2016,11,03,18,22,18,4.9,-28.72,-177.36,51.8,5196920,1478197338
2016,11,02,16,15,20,5.0,-30.54,-177.62,12.8,5196862,1478103320
2016,11,02,09,54,16,4.7,-37.66,179.11,14.5,5196837,1478080456
2016,11,02,09,02,10,4.8,-18.63,-172.89,35.0,5196835,1478077330
2016,11,01,19,43,53,4.7,-37.43,176.96,185.8,5196779,1478029433
2016,10,31,03,57,25,4.8,-17.80,-175.04,213.5,5196651,1477886245
2016,10,30,17,06,55,5.3,-23.66,-175.15,10.0,5196635,1477847215
2016,10,26,05,19,50,6.1,-15.54,-174.87,10.0,5196326,1477459190
2016,10,25,16,10,01,5.2,-15.39,-174.83,10.0,5196287,1477411801
2016,10,25,11,46,11,4.8,-16.70,-173.88,133.8,5196274,1477395971
2016,10,23,15,15,00,4.9,-16.40,178.33,15.6,5197153,1477235700
2016,10,20,07,49,42,5.0,-17.97,-179.48,653.5,5195977,1476949782
2016,10,18,16,36,41,5.9,-23.33,-179.84,540.0,5195908,1476808601
2016,10,15,12,24,56,4.7,-22.64,-174.12,27.9,5196481,1476534296
2016,10,14,00,30,45,4.8,-37.44,179.09,10.0,5195628,1476405045
2016,10,13,23,13,05,4.9,-22.76,172.66,10.0,5195632,1476400385
2016,10,13,16,19,05,5.2,-17.28,-172.15,10.0,5195599,1476375545
2016,10,13,11,35,10,4.7,-36.22,-179.03,6.3,5195662,1476358510
2016,10,12,04,16,24,5.5,-20.91,-178.57,574.6,5195516,1476245784
2016,10,11,05,37,25,4.7,-17.53,-178.40,515.2,5195470,1476164245
2016,10,10,13,16,11,5.2,-15.28,-175.17,10.0,5195431,1476105371
2016,10,10,08,35,06,5.2,-15.38,-174.83,10.0,5195425,1476088506
2016,10,09,16,48,15,5.1,-22.82,-174.59,10.0,5195401,1476031695
2016,10,09,14,05,38,4.8,-37.45,178.14,35.0,5196223,1476021938
2016,10,08,22,25,26,4.9,-14.93,-174.31,10.0,5195358,1475965526
2016,10,08,19,48,56,4.7,-37.12,178.92,35.0,5196458,1475956136
2016,10,08,19,41,21,5.8,-37.10,178.66,35.0,5195346,1475955681
2016,10,07,13,32,56,4.8,-24.11,-174.77,24.5,5196031,1475847176
2016,10,03,18,28,32,4.7,-23.63,-179.44,514.7,5195072,1475519312
2016,10,03,18,07,41,5.2,-23.63,-175.49,10.0,5195058,1475518061
2016,10,03,06,25,24,4.8,-37.34,179.76,12.5,5195042,1475475924
2016,10,03,04,40,43,4.9,-30.36,-177.50,35.0,5195036,1475469643
2016,10,02,20,21,44,4.7,-37.20,179.34,10.0,5195016,1475439704
2016,10,01,19,52,13,4.9,-28.06,-176.90,61.4,5194963,1475351533
2016,10,01,04,25,44,5.3,-23.56,-179.99,538.6,5194926,1475295944
2016,10,01,00,33,04,5.3,-23.74,-174.86,35.0,5194917,1475281984
2016,09,30,19,49,34,5.0,-16.10,-173.14,10.0,5194903,1475264974
2016,09,29,01,34,03,5.3,-30.29,-177.69,10.0,5194724,1475112843
2016,09,28,20,37,00,5.0,-21.85,-179.38,571.0,5194696,1475095020
2016,09,28,16,31,29,5.0,-20.73,-173.52,10.0,5194716,1475080289
2016,09,27,10,40,24,4.9,-32.63,-178.11,35.0,5194545,1474972824
2016,09,27,10,30,22,5.1,-22.23,-179.72,572.3,5194543,1474972222
2016,09,27,10,01,07,4.8,-20.21,-177.51,521.1,5194541,1474970467
2016,09,27,08,33,53,4.7,-32.87,-177.17,36.4,5194538,1474965233
2016,09,27,08,01,24,4.9,-15.98,-174.07,123.1,5194537,1474963284
2016,09,27,07,54,36,4.8,-32.43,-178.23,10.0,5194536,1474962876
2016,09,26,20,15,13,5.2,-19.53,177.74,52.2,5194474,1474920913
2016,09,26,18,07,04,4.7,-30.57,-178.08,45.8,5194464,1474913224
2016,09,26,05,17,25,4.8,-37.67,179.48,10.0,5194413,1474867045
2016,09,25,04,28,37,5.9,-32.55,-177.49,10.0,5194340,1474777717
2016,09,25,01,10,10,5.1,-19.69,-178.02,577.3,5194330,1474765810
2016,09,25,00,28,01,4.9,-32.43,-177.88,10.0,5194329,1474763281
2016,09,25,00,25,11,4.7,-32.38,-178.00,10.0,5194328,1474763111
2016,09,24,23,52,03,5.1,-32.35,-178.05,10.0,5194327,1474761123
2016,09,24,23,42,50,4.9,-32.37,-178.25,10.0,5194324,1474760570
2016,09,24,23,27,20,5.2,-32.32,-178.20,10.0,5194323,1474759640
2016,09,24,21,55,07,5.0,-19.83,-178.28,587.5,5194319,1474754107
2016,09,24,21,28,42,6.8,-19.84,-178.27,594.5,5194316,1474752522
2016,09,24,21,07,13,6.3,-18.09,-175.00,179.0,5194314,1474751233
2016,09,24,04,02,13,5.8,-32.55,-177.56,10.0,5194252,1474689733
2016,09,23,13,49,08,4.8,-19.77,-173.50,53.7,5194199,1474638548
2016,09,23,05,56,29,5.0,-37.67,178.66,10.0,5194170,1474610189
2016,09,21,05,44,06,5.2,-18.05,-175.34,250.5,5193924,1474436646
2016,09,20,21,31,32,4.7,-22.84,172.63,10.0,5193865,1474407092
2016,09,20,19,46,33,4.7,-20.27,-179.00,657.1,5193855,1474400793
2016,09,17,11,02,47,4.8,-18.66,-177.65,630.5,5193572,1474110167
2016,09,16,17,42,32,4.8,-33.78,-179.35,53.5,5193834,1474047752
2016,09,16,15,50,07,4.8,-24.87,-176.98,116.9,5193510,1474041007
2016,09,16,02,38,39,4.8,-27.74,-177.64,115.6,5193462,1473993519
2016,09,14,17,55,37,5.2,-37.51,179.27,8.1,5193273,1473875737
2016,09,14,16,09,28,4.7,-37.39,179.17,25.7,5193268,1473869368
2016,09,12,03,12,58,4.8,-19.18,-177.58,539.3,5192961,1473649978
2016,09,10,12,49,07,4.8,-37.56,179.39,10.0,5192830,1473511747
2016,09,09,22,02,47,4.7,-40.42,173.87,95.9,5192784,1473458567
2016,09,06,21,43,08,4.9,-36.96,178.97,11.4,5192503,1473198188
2016,09,06,11,04,18,4.8,-20.01,-177.97,567.6,5192456,1473159858
2016,09,06,09,48,26,4.8,-37.09,179.88,10.0,5192455,1473155306
2016,09,06,08,20,57,4.8,-37.14,178.83,39.9,5192437,1473150057
2016,09,05,17,01,54,5.4,-37.11,179.33,10.0,5192391,1473094914
2016,09,05,15,19,03,5.8,-37.14,178.66,27.6,5192387,1473088743
2016,09,05,15,17,15,4.8,-33.59,179.97,10.0,5192389,1473088635
2016,09,05,11,03,43,5.1,-19.46,-172.04,33.7,5192370,1473073423
2016,09,04,20,00,30,5.1,-37.49,178.74,30.3,5192320,1473019230
2016,09,04,06,19,38,5.1,-37.16,179.38,10.0,5192289,1472969978
2016,09,04,04,59,10,4.9,-21.76,-179.39,591.4,5192280,1472965150
2016,09,03,21,04,09,4.9,-20.12,-173.37,35.0,5192251,1472936649
2016,09,03,17,14,51,4.9,-37.04,179.07,19.8,5192243,1472922891
2016,09,03,13,30,23,5.0,-37.52,179.24,10.0,5192229,1472909423
2016,09,03,04,58,36,5.4,-37.25,179.04,12.2,5192201,1472878716
2016,09,03,04,30,15,5.3,-37.56,178.71,31.2,5192198,1472877015
2016,09,02,20,21,35,4.7,-37.17,179.34,10.0,5192165,1472847695
2016,09,02,17,28,03,5.2,-17.25,-172.07,10.0,5192159,1472837283
2016,09,02,11,23,08,5.5,-19.49,-173.61,22.5,5192140,1472815388
2016,09,02,10,24,46,4.8,-37.17,179.50,10.0,5192139,1472811886
2016,09,02,04,26,07,4.7,-37.00,179.16,10.0,5192113,1472790367
2016,09,02,02,57,24,5.1,-37.24,179.29,10.0,5192110,1472785044
2016,09,02,00,36,49,4.8,-37.52,179.03,22.6,5192099,1472776609
2016,09,02,00,30,11,4.9,-37.49,179.27,15.4,5192098,1472776211
2016,09,01,20,06,08,5.5,-37.64,179.10,13.5,5192083,1472760368
2016,09,01,19,48,50,5.0,-37.52,179.32,10.0,5192082,1472759330
2016,09,01,19,18,32,5.5,-37.22,178.71,10.0,5192079,1472757512
2016,09,01,18,59,18,5.3,-37.09,179.14,10.0,5192076,1472756358
2016,09,01,18,00,14,4.9,-37.38,179.37,10.0,5192074,1472752814
2016,09,01,17,36,00,5.6,-37.18,179.08,10.0,5192073,1472751360
2016,09,01,17,14,05,5.7,-37.04,179.01,13.8,5192069,1472750045
2016,09,01,17,08,03,5.3,-37.20,179.28,10.0,5192072,1472749683
2016,09,01,17,01,08,5.7,-37.08,178.91,10.0,5192071,1472749268
2016,09,01,16,55,45,5.0,-37.40,179.41,10.0,5192157,1472748945
2016,09,01,16,53,07,5.3,-37.03,179.04,10.0,5192155,1472748787
2016,09,01,16,51,31,5.3,-37.20,179.13,10.0,5192151,1472748691
2016,09,01,16,49,47,5.4,-37.15,179.06,10.0,5192150,1472748587
2016,09,01,16,48,02,5.6,-37.24,179.14,14.1,5192149,1472748482
2016,09,01,16,47,12,5.6,-37.40,179.79,10.0,5192070,1472748432
2016,09,01,16,37,57,7.1,-37.40,179.05,19.0,5192066,1472747877
2016,09,01,10,14,14,5.2,-22.07,-175.58,16.0,5192030,1472724854
2016,08,31,22,04,35,5.8,-37.21,179.12,22.4,5191985,1472681075
2016,08,31,17,08,24,4.7,-22.49,173.03,39.1,5191966,1472663304
2016,08,28,23,29,19,5.2,-23.02,173.18,10.0,5191736,1472426959
2016,08,28,18,14,11,5.2,-28.35,-176.31,10.0,5191709,1472408051
2016,08,28,09,21,33,4.9,-29.99,-176.04,24.7,5191672,1472376093
2016,08,27,19,22,01,4.7,-20.32,-177.58,511.4,5191633,1472325721
2016,08,26,06,07,29,4.9,-23.09,172.63,10.0,5191504,1472191649
2016,08,25,15,10,49,4.7,-23.31,179.24,560.9,5191450,1472137849
2016,08,23,09,02,28,4.9,-20.31,-173.25,10.0,5191226,1471942948
2016,08,22,17,29,04,4.7,-18.95,-176.50,21.0,5191181,1471886944
2016,08,22,12,10,01,4.9,-22.87,172.72,42.1,5191152,1471867801
2016,08,20,03,13,45,5.3,-22.94,173.25,10.0,5190975,1471662825
2016,08,19,12,08,59,4.9,-30.11,-177.66,35.0,5190928,1471608539
2016,08,19,04,55,02,4.9,-33.65,-178.47,16.5,5190899,1471582502
2016,08,18,16,54,09,4.9,-27.78,-176.20,10.0,5190843,1471539249
2016,08,18,16,25,07,5.2,-22.90,173.30,9.7,5190840,1471537507
2016,08,18,15,54,29,4.7,-20.35,-176.01,199.0,5190841,1471535669
2016,08,18,15,25,16,5.0,-28.14,-176.36,40.8,5190837,1471533916
2016,08,18,03,29,49,5.0,-22.46,172.39,10.0,5190799,1471490989
2016,08,17,22,26,19,5.2,-15.89,173.49,10.0,5190761,1471472779
2016,08,17,22,14,15,5.0,-15.98,173.59,10.0,5190765,1471472055
2016,08,15,18,00,59,5.1,-22.47,172.86,10.0,5190580,1471284059
2016,08,15,03,16,16,4.9,-22.10,173.52,10.0,5191293,1471230976
2016,08,15,02,53,36,4.7,-22.20,173.38,10.0,5191292,1471229616
2016,08,15,02,05,49,4.7,-22.68,173.04,10.0,5191291,1471226749
2016,08,14,14,07,03,4.9,-24.30,-179.72,506.3,5190481,1471183623
2016,08,14,12,44,19,4.7,-22.65,173.20,34.9,5190474,1471178659
2016,08,14,04,09,52,5.4,-27.41,-176.37,45.1,5190439,1471147792
2016,08,14,01,41,55,4.7,-22.86,173.02,10.0,5190434,1471138915
2016,08,13,22,59,07,5.0,-22.64,173.02,10.0,5190428,1471129147
2016,08,13,20,41,29,4.8,-22.72,172.94,30.5,5190424,1471120889
2016,08,13,13,20,56,4.8,-22.62,172.74,10.0,5190404,1471094456
2016,08,13,07,03,25,4.8,-22.72,172.88,10.0,5190383,1471071805
2016,08,13,06,37,54,4.7,-22.19,172.88,10.0,5190382,1471070274
2016,08,12,21,32,57,5.2,-22.60,173.42,10.0,5190368,1471037577
2016,08,12,14,56,36,4.7,-22.30,172.77,10.0,5190351,1471013796
2016,08,12,13,00,39,4.9,-22.66,172.84,62.8,5191510,1471006839
2016,08,12,08,03,13,4.8,-22.75,173.36,10.0,5190328,1470988993
2016,08,12,07,52,43,4.7,-22.94,172.52,10.0,5190326,1470988363
2016,08,12,05,02,40,4.9,-21.46,-175.60,86.8,5190319,1470978160
2016,08,12,03,29,32,6.2,-25.17,-177.34,114.1,5190309,1470972572
2016,08,12,03,25,04,4.9,-22.76,173.52,10.0,5190311,1470972304
2016,08,12,02,47,05,4.7,-22.61,173.05,10.0,5190308,1470970025
2016,08,12,02,34,44,5.0,-22.60,173.29,10.0,5190307,1470969284
2016,08,12,01,42,28,5.2,-22.67,173.24,10.0,5190303,1470966148
2016,08,12,01,38,35,5.4,-22.62,173.41,10.0,5190302,1470965915
2016,08,12,01,32,49,5.4,-22.10,173.05,10.0,5192096,1470965569
2016,08,12,01,26,36,7.2,-22.48,173.11,16.4,5190300,1470965196
2016,08,10,23,38,52,4.7,-22.12,171.19,57.9,5190199,1470872332
2016,08,10,23,23,14,4.9,-20.65,-175.31,52.7,5190202,1470871394
2016,08,09,13,43,01,5.0,-31.64,-179.79,227.2,5190051,1470750181
2016,08,08,03,59,15,4.7,-20.25,172.72,36.5,5191195,1470628755
2016,08,08,02,23,26,4.8,-17.90,-174.33,10.0,5191194,1470623006
2016,08,03,15,39,54,4.7,-19.97,-174.80,68.5,5191186,1470238794
2016,08,03,13,21,02,4.7,-18.15,-178.66,611.8,5189612,1470230462
2016,08,01,08,01,28,4.9,-28.02,-176.40,35.0,5189467,1470038488
2016,08,01,05,51,25,5.0,-17.61,-172.29,35.0,5189460,1470030685
2016,07,31,10,19,53,4.9,-23.83,-179.89,511.0,5189380,1469960393
2016,07,30,14,52,31,5.0,-27.87,-176.06,10.0,5189295,1469890351
2016,07,30,00,11,46,5.2,-20.84,169.93,141.9,5189243,1469837506
2016,07,28,15,44,21,5.1,-16.82,-172.52,5.1,5189168,1469720661
2016,07,27,23,56,16,4.7,-15.44,-173.18,19.9,5189095,1469663776
2016,07,27,00,02,45,5.0,-18.59,-172.50,26.8,5188978,1469577765
2016,07,26,12,53,05,4.8,-24.06,-177.07,89.3,5188936,1469537585
2016,07,24,12,47,37,4.8,-23.65,-175.57,13.6,5188756,1469364457
2016,07,23,21,45,25,4.9,-23.47,-175.46,10.0,5188701,1469310325
2016,07,23,20,09,19,5.7,-15.09,-173.62,10.0,5188693,1469304559
2016,07,23,14,24,21,4.7,-20.93,-178.68,573.6,5188681,1469283861
2016,07,23,12,38,46,5.2,-24.08,-179.51,496.3,5188676,1469277526
2016,07,22,00,15,22,4.7,-23.80,-175.79,56.0,5188576,1469146522
2016,07,21,22,51,46,4.9,-28.25,-176.27,36.6,5188565,1469141506
2016,07,21,16,28,42,5.3,-23.63,-175.02,10.0,5188539,1469118522
2016,07,21,15,27,49,4.7,-23.68,-175.77,10.0,5188620,1469114869
2016,07,21,15,18,44,5.4,-23.56,-175.57,10.0,5188534,1469114324
2016,07,18,21,09,26,5.0,-19.15,-177.43,568.8,5188260,1468876166
2016,07,18,12,38,24,4.7,-31.70,-177.46,26.1,5189367,1468845504
2016,07,18,10,27,15,5.1,-31.82,-177.95,29.4,5188231,1468837635
2016,07,18,00,21,21,4.9,-22.48,-174.59,20.2,5188189,1468801281
2016,07,17,13,08,57,5.5,-17.68,-174.20,120.0,5188151,1468760937
2016,07,17,12,41,41,4.7,-27.78,-176.31,35.0,5188152,1468759301
2016,07,15,10,16,59,5.4,-28.15,-176.43,35.0,5187962,1468577819
2016,07,14,02,24,07,5.0,-27.92,-176.47,38.4,5187834,1468463047
2016,07,13,14,24,22,4.9,-27.91,-176.45,10.0,5187890,1468419862
2016,07,13,13,32,06,5.0,-28.01,-176.61,10.0,5187888,1468416726
2016,07,13,13,16,40,5.0,-28.11,-176.50,10.0,5187770,1468415800
2016,07,13,13,04,25,5.7,-27.95,-176.50,10.0,5187767,1468415065
2016,07,13,12,58,01,5.1,-28.21,-175.32,10.0,5187768,1468414681
2016,07,13,12,18,33,5.7,-28.15,-176.55,10.0,5187763,1468412313
2016,07,13,12,11,13,6.3,-28.03,-176.39,12.4,5187762,1468411873
2016,07,13,11,56,58,5.7,-28.22,-176.32,17.2,5187760,1468411018
2016,07,13,00,42,32,4.7,-22.77,-174.38,10.0,5188574,1468370552
2016,07,12,01,52,13,4.7,-21.07,-173.63,35.0,5187658,1468288333
2016,07,11,03,38,21,4.7,-16.41,-174.81,254.4,5187547,1468208301
2016,07,10,13,44,41,5.5,-15.07,-173.21,10.0,5187503,1468158281
2016,07,10,13,41,53,5.5,-15.02,-172.86,10.0,5187500,1468158113
2016,07,09,20,11,27,4.7,-30.34,-177.83,28.6,5188649,1468095087
2016,07,06,15,29,18,4.8,-24.20,-175.21,10.0,5187180,1467818958
2016,07,06,13,13,58,5.2,-18.66,-173.66,10.0,5187142,1467810838
2016,07,06,06,08,24,4.9,-18.67,-173.48,10.0,5187107,1467785304
2016,07,05,19,06,45,5.2,-32.93,-177.87,10.0,5187080,1467745605
2016,07,04,17,38,46,5.2,-30.07,-177.87,39.4,5187003,1467653926
2016,07,04,14,15,43,4.8,-22.66,171.54,34.0,5186996,1467641743
2016,07,04,12,48,01,4.7,-21.04,-176.08,176.4,5186992,1467636481
2016,07,02,23,50,14,4.9,-20.80,-176.36,166.2,5186881,1467503414
2016,06,28,11,18,52,4.9,-22.40,-175.46,10.0,5186539,1467112732
2016,06,23,14,55,50,5.2,-30.12,-177.96,35.0,5186185,1466693750
2016,06,23,07,44,37,5.1,-27.88,-177.03,55.0,5186152,1466667877
2016,06,21,19,24,12,4.7,-23.70,-179.91,535.1,5186010,1466537052
2016,06,21,11,40,40,5.3,-23.42,179.08,565.0,5185985,1466509240
2016,06,21,09,04,21,4.7,-20.77,-178.69,599.3,5185982,1466499861
2016,06,21,07,51,44,5.2,-31.79,179.16,498.2,5185979,1466495504
2016,06,16,00,48,03,5.1,-20.84,-178.57,566.0,5185574,1466038083
2016,06,13,11,44,40,4.8,-15.60,-179.67,10.0,5186466,1465818280
2016,06,11,02,43,34,4.8,-18.05,-178.40,579.3,5185145,1465613014
2016,06,10,19,24,39,4.8,-16.76,-177.28,10.0,5185115,1465586679
2016,06,10,18,29,50,5.7,-16.51,-177.24,10.0,5185109,1465583390
2016,06,10,17,32,17,4.8,-15.52,-172.82,21.6,5185103,1465579937
2016,06,10,10,52,36,5.2,-16.89,-173.51,42.5,5185077,1465555956
2016,06,09,13,37,39,4.9,-17.91,-172.06,40.9,5184985,1465479459
2016,06,07,09,08,49,4.9,-20.41,-177.65,525.2,5184740,1465290529
2016,06,07,07,02,52,5.4,-23.64,-179.88,520.1,5184737,1465282972
2016,06,06,02,35,32,6.1,-30.02,-177.84,43.8,5184645,1465180532
2016,06,05,22,33,52,5.4,-17.59,-172.42,45.0,5184634,1465166032
2016,06,04,19,47,10,4.7,-14.70,-175.62,10.0,5186207,1465069630
2016,06,04,09,18,40,5.4,-15.54,-173.12,32.7,5184540,1465031920
2016,06,03,08,28,54,4.9,-16.24,-175.89,328.0,5184476,1464942534
2016,06,02,15,19,35,4.8,-32.83,179.48,346.7,5184382,1464880775
2016,06,02,11,02,48,5.1,-23.50,-177.68,255.1,5184354,1464865368
2016,06,01,15,37,17,5.4,-30.33,-177.67,8.2,5184258,1464795437
2016,05,30,10,55,17,5.4,-30.31,-177.96,29.1,5184087,1464605717
2016,05,30,07,24,12,4.8,-31.28,-177.62,35.0,5184081,1464593052
2016,05,30,07,14,16,5.7,-30.38,-177.94,32.2,5184077,1464592456
2016,05,28,05,38,51,6.6,-22.02,-178.16,416.8,5183964,1464413931
2016,05,27,04,08,44,6.4,-20.83,-178.67,572.1,5183873,1464322124
2016,05,26,13,09,51,5.1,-33.86,-177.98,10.0,5183818,1464268191
2016,05,24,07,23,27,4.7,-34.04,-177.44,14.7,5183583,1464074607
2016,05,21,07,45,45,4.9,-15.16,-172.86,10.0,5183342,1463816745
2016,05,19,18,26,35,4.8,-24.46,-179.88,519.8,5183181,1463682395
2016,05,17,00,41,10,4.9,-29.87,-177.49,19.3,5182946,1463445670
2016,05,16,11,24,07,5.3,-17.23,175.86,18.5,5182897,1463397847
2016,05,16,00,41,53,5.8,-22.52,172.99,10.0,5182870,1463359313
2016,05,15,19,13,58,4.7,-27.98,-178.16,61.8,5182853,1463339638
2016,05,15,11,00,37,4.7,-20.78,174.27,14.2,5182893,1463310037
2016,05,14,22,52,25,4.9,-22.44,172.94,34.5,5182777,1463266345
2016,05,13,15,16,01,4.7,-25.34,178.41,623.1,5182686,1463152561
2016,05,13,12,57,29,5.2,-25.53,179.34,532.2,5182681,1463144249
2016,05,11,19,55,17,5.0,-40.97,175.58,27.6,5182478,1462996517
2016,05,11,15,54,34,4.7,-33.68,-177.67,10.0,5182492,1462982074
2016,05,11,13,44,22,5.0,-38.63,176.60,111.4,5182459,1462974262
2016,05,09,14,19,38,4.7,-21.07,-178.87,600.1,5182261,1462803578
2016,05,08,16,41,31,4.9,-21.77,-179.41,590.0,5182191,1462725691
2016,05,07,16,25,43,4.8,-17.27,-173.35,126.7,5182093,1462638343
2016,05,07,13,59,01,5.2,-17.63,-178.60,535.1,5182082,1462629541
2016,05,07,04,29,24,4.9,-20.03,-175.13,97.6,5182033,1462595364
2016,05,05,05,15,10,4.8,-21.84,170.15,35.0,5181822,1462425310
2016,05,02,00,26,47,5.1,-37.34,177.37,151.1,5181500,1462148807
2016,05,01,18,56,02,5.1,-20.73,170.04,35.0,5181483,1462128962
2016,05,01,01,42,54,4.9,-23.64,179.24,542.7,5181441,1462066974
2016,04,29,20,07,18,4.8,-15.06,-173.38,35.0,5181348,1461960438
2016,04,26,17,31,43,4.8,-17.98,-178.45,572.9,5181048,1461691903
2016,04,25,08,02,46,5.3,-17.95,-178.46,598.6,5180966,1461571366
2016,04,24,22,24,34,5.3,-17.65,-173.03,11.2,5180945,1461536674
2016,04,23,23,11,07,5.3,-17.31,-172.45,10.0,5180867,1461453067
2016,04,20,11,33,30,5.3,-19.13,-177.15,356.8,5180493,1461152010
2016,04,17,09,19,40,4.9,-17.51,-178.50,553.0,5180215,1460884780
2016,04,17,07,31,03,5.8,-23.60,-174.33,35.0,5180212,1460878263
2016,04,15,10,41,50,4.7,-24.72,179.90,528.5,5180004,1460716910
2016,04,14,16,45,21,4.9,-20.44,-175.08,10.0,5179896,1460652321
2016,04,11,19,41,06,5.0,-40.93,175.51,27.1,5179629,1460403666
2016,04,09,10,03,19,4.9,-26.87,-176.46,47.3,5179465,1460196199
2016,04,09,07,12,08,5.0,-26.90,-176.43,40.6,5179454,1460185928
2016,04,07,13,40,45,5.0,-20.09,-178.44,616.3,5179305,1460036445
2016,04,06,10,27,06,4.8,-17.94,-175.12,219.8,5179168,1459938426
